episode_date,episode_theme,episode_url,track_number,title,artist,raw_title,notes,apple_music_url,apple_music_confidence,apple_music_track_name,apple_music_artist_name,apple_music_album_name
2014.11.30,Theme is... Thailand,https://www.j-wave.co.jp/original/travelling/141130.html,2,Pure Shores,All Saints,♪ Pure Shores / All Saints,レオナルド・ディカプリオ主演による2000年の映画『The Beach』の主題歌。タイを舞台に夢の楽園を探す... というストーリー。オール・セインツはイギリス出身の女性4人組です。,https://music.apple.com/us/album/pure-shores/1449977999?i=1449978573&uo=4,100,Pure Shores,All Saints,Radio Pop Hits 00s
2014.11.30,Theme is... Thailand,https://www.j-wave.co.jp/original/travelling/141130.html,3,Belfast,Orbital,♪ Belfast / Orbital,イギリスのエレクトリック・ダンス系のデュオ【オービタル】... 1993年リリースのアルバム『Orbital 2』に収録されている曲です。,https://music.apple.com/us/album/belfast/1313447481?i=1313447495&uo=4,100,Belfast,Orbital,Orbital
2014.11.30,Theme is... Thailand,https://www.j-wave.co.jp/original/travelling/141130.html,4,Evening Star,Robert Flipp & Brian Eno,♪ Evening Star / Robert Flipp & Brian Eno,イギリスのミュージシャン２人、【ロバート・フリップ】と【ブライアン・イーノ】によるデュオ作から。リリースは1975年です。,https://music.apple.com/us/album/evening-star/1477532178?i=1477532181&uo=4,91,Evening Star,Robert Fripp & Brian Eno,Evening Star
2014.11.30,Theme is... Thailand,https://www.j-wave.co.jp/original/travelling/141130.html,5,Campari Soda,Taxi,♪ Campari Soda / Taxi,選曲のストーリーは番組で...,https://music.apple.com/us/album/campari-soda/1648668180?i=1648668186&uo=4,100,Campari Soda,Taxi,Campari Soda - Single
2014.11.30,Theme is... Thailand,https://www.j-wave.co.jp/original/travelling/141130.html,6,I'm Not In Love,10CC,♪ I'm Not In Love / 10CC,【グレアム・グールドマン】と【ケヴィン・ゴドレイ】を中心としたイギリスのグループ、10CC。「I'm Not In Love」は日本でも大ヒットを記録した、彼らの代表曲です。,https://music.apple.com/us/album/im-not-in-love/1527749933?i=1527750246&uo=4,100,I'm Not In Love,10cc,With Love From PolyGram 50th Anniversary
2014.11.30,Theme is... Thailand,https://www.j-wave.co.jp/original/travelling/141130.html,7,New Star In The Sky,Air,♪ New Star In The Sky / Air,フランス出身のデュオ【エール】が1998年にリリースしたアルバム『Moon Safari』に収録された曲です。,https://music.apple.com/us/album/new-star-in-the-sky/693063670?i=693064052&uo=4,100,New Star In the Sky,Air,Moon Safari
2014.11.30,Theme is... Thailand,https://www.j-wave.co.jp/original/travelling/141130.html,8,Summer In Siam,Pogues,♪ Summer In Siam / Pogues,UK出身のアーティスト【シェイン・マクゴーワン】をリーダーとしたグループ、ザ・ポーグス。1990年のアルバム『Hell's Ditch』から...,https://music.apple.com/us/album/summer-in-siam/189232803?i=189232939&uo=4,92,Summer In Siam,The Pogues,Hell's Ditch (Expanded Edition)
2014.11.30,Theme is... Thailand,https://www.j-wave.co.jp/original/travelling/141130.html,9,Free,Deniece Williams,♪ Free / Deniece Williams,アース・ウィンド＆ファイアーのリーダー【モーリス・ホワイト】と、敏腕の【チャールス・ステップニー】がプロデュースを手掛けた1976年の大ヒット曲。【デニース・ウィリアムス】は、この曲を始め、数多くのヒットを放ったアメリカの女性R&Bシンガーです。,https://music.apple.com/us/album/free/170528113?i=170528258&uo=4,100,Free,Deniece Williams,Gonna Take a Miracle: The Best of Deniece Williams
2014.12.07,Theme is... Movie,https://www.j-wave.co.jp/original/travelling/141207.html,1,Mo' Better Blues,O.S.T.,Mo' Better Blues / O.S.T.,スパイク・リー監督による1990年公開の映画『Mo' Better Blues』のサントラから... スパイクの父親であるビル・リーがプロデュースを手掛けたテーマ曲で、トランペットのテレンス・ブランチャード、テナー・サックスのブランフォード・マルサリスによるハート・ウォームなパフォーマンスです。,,0,,,
2014.12.07,Theme is... Movie,https://www.j-wave.co.jp/original/travelling/141207.html,2,About Today,The National,About Today / The National,ザル・マトバングリ監督による2013年のスリラー映画『The East』のサントラから... The Nationalはアメリカのインディーズ系の5人組ロック・バンドです。,https://music.apple.com/us/album/about-today/1491416471?i=1491416887&uo=4,100,About Today,The National,Cherry Tree
